"gene_id","pval","a","fdr"
"ENSG00000108819.10_2",0.000445999186662686,0.499933893038648,0.0249063588308484
"ENSG00000236472.1_4",0.000445999186662686,0.499933893038648,0.0249063588308484
"ENSG00000196923.13_4",0.000446603263293808,0.499933893038648,0.0249063588308484
"ENSG00000104529.17_5",0.000452268349718837,0.499933893038648,0.0249595595501083
"ENSG00000179588.8_2",0.000469956757296757,0.499933893038648,0.0256683597954456
"ENSG00000008735.13_2",0.000480722382399196,0.499933893038648,0.0259884406321525
"ENSG00000167994.11_4",0.000487048949384266,0.499933893038648,0.0260644983215944
"ENSG00000047578.12_5",0.000496473542396799,0.499933893038648,0.0261119350542926
"ENSG00000142910.15_2",0.000497792646372886,0.499933893038648,0.0261119350542926
"ENSG00000100092.21_4",0.000512752349498274,0.499933893038648,0.0266234332995361
"ENSG00000099282.9_3",0.000526435450302572,0.499933893038648,0.0266234332995361
"ENSG00000119138.4_2",0.000526551685687601,0.499933893038648,0.0266234332995361
"ENSG00000113758.13_5",0.000527744513627727,0.499933893038648,0.0266234332995361
"ENSG00000240583.11_4",0.000532669673414653,0.499933893038648,0.0266234332995361
"ENSG00000135097.6_2",0.000575951092210158,0.499933893038648,0.0283061546588164
"ENSG00000160799.11_3",0.000577022405275985,0.499933893038648,0.0283061546588164
"ENSG00000239775.1_5",0.000582916075895739,0.499933893038648,0.0283329300008773
"ENSG00000149823.8_5",0.000602778934656655,0.446902454427513,0.0290320254164632
"ENSG00000123689.5_2",0.000621254806004738,0.499933893038648,0.029620416043502
"ENSG00000135930.13_5",0.000626177160602535,0.499933893038648,0.029620416043502
"ENSG00000171570.11_4",0.00068901476188213,0.499933893038648,0.0320210544601011
"ENSG00000269858.5_3",0.00068901476188213,0.499933893038648,0.0320210544601011
"ENSG00000088038.18_4",0.000697945059488704,0.446660546905232,0.0321540254362709
"ENSG00000133250.13_2",0.000711065204770045,0.499933893038648,0.0324760642661353
"ENSG00000090565.15_5",0.000726997883245127,0.447689322794684,0.0329199554310486
"ENSG00000167797.7_2",0.000733486799669449,0.499933893038648,0.0329323141071927
"ENSG00000174903.15_3",0.000739853599749632,0.447474684901168,0.0329390283317105
"ENSG00000025708.13_3",0.000753638426311008,0.499933893038648,0.033114503910874
"ENSG00000100241.20_3",0.000756300973892511,0.499933893038648,0.033114503910874
"ENSG00000157927.16_3",0.000762546145173014,0.447196368972775,0.033114503910874
"ENSG00000135127.11_4",0.000781518356823812,0.499933893038648,0.0336624736134354
"ENSG00000023228.13_3",0.000824425190741425,0.499933893038648,0.0352242311334522
"ENSG00000258465.6_5",0.000839168884796092,0.499933893038648,0.0355673340131976
"ENSG00000105737.9_2",0.000851586744952164,0.499933893038648,0.0358071950377505
"ENSG00000197958.12_2",0.000861115925617169,0.499933893038648,0.0359227730229902
"ENSG00000158887.15_3",0.000867981798732698,0.448216602767162,0.0359263091381706
"ENSG00000196961.12_2",0.000898142891267856,0.499933893038648,0.036886519673931
"ENSG00000168970.22_3",0.000927350917146864,0.499933893038648,0.0375046195346877
"ENSG00000243789.10_3",0.000927350917146864,0.499933893038648,0.0375046195346877
"ENSG00000163453.11_2",0.000968561968726704,0.443127712178804,0.0387475343200795
"ENSG00000076108.11_3",0.000972710846464812,0.446044339858468,0.0387475343200795
"ENSG00000180879.13_3",0.000985974653332304,0.499933893038648,0.0388539832492225
"ENSG00000184481.16_2",0.000990050535795589,0.499933893038648,0.0388539832492225
"ENSG00000167614.13_3",0.00101701724597322,0.499933893038648,0.0396188041850449
"ENSG00000172943.19_4",0.00103513412691888,0.499933893038648,0.039850742715119
"ENSG00000127511.9_3",0.0010380148159091,0.445633303429565,0.039850742715119
"ENSG00000106665.15_3",0.00106147864344014,0.445380607743896,0.0404583730427761
"ENSG00000130600.18_4",0.00107348857318291,-0.391536477425162,0.0406238747194502
"ENSG00000139725.7_3",0.00111321930045336,0.499933893038648,0.041828623076609
"ENSG00000075426.11_3",0.00114263291135588,0.499933893038648,0.0425509116680739
"ENSG00000140939.14_3",0.00114851054707183,0.499933893038648,0.0425509116680739
"ENSG00000185024.16_4",0.00115653667047993,0.499933893038648,0.0425509116680739
"ENSG00000160255.17_4",0.00127287604212015,0.499933893038648,0.0465082570424315
"ENSG00000135111.15_4",0.00129055670992641,0.499933893038648,0.0468312975971928
"ENSG00000239282.7_5",0.00132694029472366,0.499933893038648,0.0474595287895455
"ENSG00000104332.11_3",0.00133359113951089,0.499933893038648,0.0474595287895455
"ENSG00000130513.6_3",0.00133704365659045,0.499933893038648,0.0474595287895455
"ENSG00000140400.16_3",0.00134370126810718,0.499933893038648,0.0474595287895455
"ENSG00000198792.12_3",0.00136759168672936,0.499933893038648,0.0479834487171664
"ENSG00000140332.15_3",0.00141425303453843,0.499933893038648,0.0487487809064567
"ENSG00000105556.11_3",0.0014267805604162,0.499933893038648,0.0487487809064567
"ENSG00000169188.4_2",0.00142680792024113,0.499933893038648,0.0487487809064567
"ENSG00000141503.15_3",0.00142712447500044,0.443311739122212,0.0487487809064567
"ENSG00000104969.9_2",0.00143542874326304,0.499933893038648,0.0487487809064567
"ENSG00000136848.16_3",0.00144461279771871,0.499933893038648,0.0487487809064567
"ENSG00000184916.8_3",0.00145728787289105,0.499933893038648,0.0488652604466884
"ENSG00000240857.1_3",0.00150895678834991,0.499933893038648,0.050279579023131
"ENSG00000167566.16_2",0.00152928274171078,0.499933893038648,0.050420512802316
"ENSG00000124074.11_2",0.00153222018897185,0.499933893038648,0.050420512802316
"ENSG00000102302.7_2",0.00155957675415265,0.499933893038648,0.0510039360709922
"ENSG00000102882.11_4",0.00159459537208081,0.499933893038648,0.0515950436445099
"ENSG00000116525.13_2",0.00159712856883722,-0.499933893038648,0.0515950436445099
"ENSG00000109758.8_3",0.00161877360131192,0.499933893038648,0.0519773487257608
"ENSG00000119574.12_2",0.00167861474812752,0.499933893038648,0.0534540128162334
"ENSG00000132026.13_5",0.00169503098398022,0.499933893038648,0.0534540128162334
"ENSG00000267424.1_4",0.00169503098398022,0.499933893038648,0.0534540128162334
"ENSG00000163623.9_2",0.001708622563095,0.499933893038648,0.0535638008241262
"ENSG00000117984.13_4",0.00172344416863783,0.436664108473881,0.0537106306202542
"ENSG00000104907.12_2",0.00173653374048532,0.499933893038648,0.0538020804508258
"ENSG00000273000.5_5",0.00175441109696992,0.499933893038648,0.0540367520663968
"ENSG00000008710.19_3",0.00176450700405562,-0.444061451554433,0.0540367520663968
"ENSG00000130643.8_3",0.00179453003044564,0.499933893038648,0.0544742562631588
"ENSG00000178896.8_3",0.00182780409874877,0.499933893038648,0.0544742562631588
"ENSG00000255224.1_4",0.00182780409874877,0.499933893038648,0.0544742562631588
"ENSG00000099783.11_4",0.00183020340030998,0.499933893038648,0.0544742562631588
"ENSG00000279827.1_4",0.00183020340030998,0.499933893038648,0.0544742562631588
"ENSG00000169992.9_2",0.00192848535950338,0.405154305261269,0.0568929689321251
"ENSG00000172009.14_3",0.00193294345182758,0.499933893038648,0.0568929689321251
"ENSG00000205856.3_2",0.00199096195363843,0.499933893038648,0.0571184723098024
"ENSG00000168090.9_2",0.00199265702847152,0.499933893038648,0.0571184723098024
"ENSG00000110076.18_3",0.00199439428371401,0.499933893038648,0.0571184723098024
"ENSG00000142235.8_2",0.00199759571182047,-0.499933893038648,0.0571184723098024
"ENSG00000274810.4_3",0.00199967332554687,0.499933893038648,0.0571184723098024
"ENSG00000157911.9_3",0.00200529177984584,0.438029785574653,0.0571184723098024
"ENSG00000149527.17_4",0.00204606049138004,0.499933893038648,0.0579680667557831
"ENSG00000099995.18_3",0.00208467026101572,0.499933893038648,0.0587477821428791
"ENSG00000164077.14_5",0.00210914165161371,0.499933893038648,0.0591229231230128
"ENSG00000126790.11_3",0.00212403015067109,0.499933893038648,0.059226903885555
"ENSG00000272333.5_2",0.00213617383767529,0.499933893038648,0.0592536596439985
"ENSG00000137942.16_2",0.00215440543413027,0.499933893038648,0.059448124948032
"ENSG00000204060.7_4",0.00218306238615574,0.499933893038648,0.059926759180586
"ENSG00000140280.13_2",0.00226058623335862,0.499933893038648,0.061734978682134
"ENSG00000125656.9_4",0.0023340070245434,0.499933893038648,0.0634131754668254
"ENSG00000171222.10_2",0.00237390944558672,0.499933893038648,0.0641682257281554
"ENSG00000103326.11_3",0.00239394630745504,0.499933893038648,0.0643813580553138
"ENSG00000169683.7_3",0.00241025965413894,0.499933893038648,0.0644927052910509
"ENSG00000121653.11_3",0.00247954121124301,0.499933893038648,0.0660131122470627
"ENSG00000111669.14_3",0.00251664791148141,0.499933893038648,0.0666660031751425
"ENSG00000004848.7_3",0.00253634348154254,0.499933893038648,0.0668534714687184
"ENSG00000188130.13_3",0.00256378809208895,0.437163777393769,0.0669134262362494
"ENSG00000269583.1_4",0.00256387797771963,0.499933893038648,0.0669134262362494
"ENSG00000253368.3_4",0.00262437644246552,0.499933893038648,0.0679644178452607
"ENSG00000172301.10_3",0.00263894315977819,0.499933893038648,0.0679644178452607
"ENSG00000125534.9_3",0.00265469374416534,0.499933893038648,0.0679644178452607
"ENSG00000106624.10_3",0.00265546139939014,0.431514049870791,0.0679644178452607
"ENSG00000173137.11_2",0.00272232658145794,0.499933893038648,0.0693407991757892
"ENSG00000169398.19_4",0.0028046012796592,0.499933893038648,0.071039317199543
"ENSG00000229638.1_3",0.00281820642066571,0.499933893038648,0.071039317199543
"ENSG00000165995.19_3",0.00282923667971,0.499933893038648,0.071039317199543
"ENSG00000167601.11_2",0.00284454984289685,0.499933893038648,0.071086910696545
"ENSG00000127586.16_2",0.00286469325312586,0.499933893038648,0.0712542011974686
"ENSG00000164088.17_3",0.00289810226741163,0.499933893038648,0.0716360045062312
"ENSG00000134825.15_3",0.00290708587558318,0.499933893038648,0.0716360045062312
"ENSG00000234009.1_3",0.00300963117341247,0.499933893038648,0.0738195646145336
"ENSG00000130811.11_3",0.00302671196736111,0.499933893038648,0.0738964055441437
"ENSG00000056487.15_4",0.00306313600131243,0.499933893038648,0.0744426354814369
"ENSG00000092820.17_2",0.00308026329612629,0.499933893038648,0.0745170545336852
"ENSG00000161036.12_3",0.00317180567151672,0.437663627105987,0.0763828474895255
"ENSG00000108469.14_3",0.00320727704362847,0.499933893038648,0.0768875736522337
"ENSG00000075292.18_3",0.0032287932381574,0.499933893038648,0.0770547143052158
"ENSG00000089289.15_2",0.00327325417460044,0.499933893038648,0.0771534839105126
"ENSG00000071127.16_2",0.00327863199818249,0.431079629129627,0.0771534839105126
"ENSG00000170419.10_4",0.00329130896262815,-0.441006798108614,0.0771534839105126
"ENSG00000266074.8_2",0.00330293067326401,0.499933893038648,0.0771534839105126
"ENSG00000064932.15_2",0.00331307302805694,0.499933893038648,0.0771534839105126
"ENSG00000157399.14_3",0.00332787194547803,0.499933893038648,0.0771534839105126
"ENSG00000106992.18_4",0.00334982802357269,0.499933893038648,0.0771534839105126
"ENSG00000257524.6_5",0.00334982802357269,0.499933893038648,0.0771534839105126
"ENSG00000100146.16_2",0.00336399675034511,0.441119560147059,0.0771534839105126
"ENSG00000171443.6_2",0.00342787675723877,0.499933893038648,0.0781659424372766
"ENSG00000269242.1_5",0.00343764903508597,0.499933893038648,0.0781659424372766
"ENSG00000172732.11_3",0.00349207274219173,-0.499933893038648,0.0785117917597713
"ENSG00000153885.14_2",0.0035040514828818,0.499933893038648,0.0785117917597713
"ENSG00000162496.8_2",0.00354453233671458,0.499933893038648,0.0785117917597713
"ENSG00000241839.9_3",0.00360004747071529,0.436450108467904,0.0785117917597713
"ENSG00000104856.13_2",0.00360750663809728,0.499933893038648,0.0785117917597713
"ENSG00000214753.2_3",0.00363590441977934,0.499933893038648,0.0785117917597713
"ENSG00000234857.2_3",0.00363590441977934,0.499933893038648,0.0785117917597713
"ENSG00000148384.12_3",0.0036397711736181,0.499933893038648,0.0785117917597713
"ENSG00000100417.11_2",0.00366908427165656,0.499933893038648,0.0785117917597713
"ENSG00000172346.14_2",0.00366908427165656,0.499933893038648,0.0785117917597713
"ENSG00000169592.14_5",0.00367760904980486,0.499933893038648,0.0785117917597713
"ENSG00000256745.1_4",0.00368263178315776,0.499933893038648,0.0785117917597713
"ENSG00000085998.13_2",0.00368718165064751,0.499933893038648,0.0785117917597713
"ENSG00000167106.11_2",0.0037162495215162,-0.43890024364669,0.0785117917597713
"ENSG00000102030.15_4",0.003733475132325,0.499933893038648,0.0785117917597713
"ENSG00000157933.9_2",0.00373549209979168,0.499933893038648,0.0785117917597713
"ENSG00000187260.15_2",0.00374719214830983,0.4387999163441,0.0785117917597713
"ENSG00000158639.12_2",0.00375711157909177,0.499933893038648,0.0785117917597713
"ENSG00000135406.13_3",0.00376189655371586,0.499933893038648,0.0785117917597713
"ENSG00000258334.1_4",0.00376189655371586,0.499933893038648,0.0785117917597713
"ENSG00000006534.15_2",0.00376479282086369,0.499933893038648,0.0785117917597713
"ENSG00000135916.15_3",0.00379092210523954,0.499933893038648,0.0785117917597713
"ENSG00000115310.17_4",0.00380685460984532,0.499933893038648,0.0785117917597713
"ENSG00000049541.10_3",0.00384339954441492,0.499933893038648,0.0785117917597713
"ENSG00000161958.10_3",0.00385747307210278,0.499933893038648,0.0785117917597713
"ENSG00000262880.1_5",0.00385747307210278,0.499933893038648,0.0785117917597713
"ENSG00000272884.1_5",0.00385747307210278,0.499933893038648,0.0785117917597713
"ENSG00000213977.7_3",0.00388698530377142,0.499933893038648,0.0785117917597713
"ENSG00000257950.3_3",0.00388698530377142,0.499933893038648,0.0785117917597713
"ENSG00000108848.15_4",0.00389743322627781,0.499933893038648,0.0785117917597713
"ENSG00000172932.14_3",0.00396696329386339,0.499933893038648,0.079609740647304
"ENSG00000084234.16_3",0.00398342534260101,0.499933893038648,0.0796384432645288
"ENSG00000130313.6_2",0.00401351619378806,0.499933893038648,0.0799383789274028
"ENSG00000221968.8_4",0.00414091311561249,0.499933893038648,0.0815646314085289
"ENSG00000102103.15_3",0.00416564231863137,0.499933893038648,0.0815646314085289
"ENSG00000075340.22_2",0.00417449199581848,0.499933893038648,0.0815646314085289
"ENSG00000136295.14_2",0.00419229633011265,0.499933893038648,0.0815646314085289
"ENSG00000150991.14_4",0.00419645728412732,0.499933893038648,0.0815646314085289
"ENSG00000106588.10_3",0.00420293400802726,0.499933893038648,0.0815646314085289
"ENSG00000256646.7_5",0.00420293400802726,0.499933893038648,0.0815646314085289
"ENSG00000135439.11_5",0.00423570261986404,0.426868076190865,0.0819005564964952
"ENSG00000243056.1_3",0.00428145620546506,0.499933893038648,0.0824841999147414
"ENSG00000007392.16_3",0.00431966372126863,0.499933893038648,0.0829187623017435
"ENSG00000204469.12_2",0.00434197340895937,0.499933893038648,0.0829822379578337
"ENSG00000115274.14_3",0.00436995930355523,0.499933893038648,0.0829822379578337
"ENSG00000274049.4_3",0.00436995930355523,0.499933893038648,0.0829822379578337
"ENSG00000154217.14_4",0.00440590943423282,0.499933893038648,0.0833661006520195
"ENSG00000104897.9_5",0.0044754706808363,0.43046167323867,0.0839808786622531
"ENSG00000180176.14_2",0.00448928826319002,0.499933893038648,0.0839808786622531
"ENSG00000121068.13_2",0.00449334350789044,0.499933893038648,0.0839808786622531
"ENSG00000105767.2_2",0.00451617615714886,0.499933893038648,0.0839808786622531
"ENSG00000049618.22_4",0.00452458041374882,0.499933893038648,0.0839808786622531
"ENSG00000115484.14_2",0.00454734637456836,0.499933893038648,0.0839808786622531
"ENSG00000149428.18_4",0.00454936054663395,0.431252385203027,0.0839808786622531
"ENSG00000183087.14_2",0.00458458252125337,0.437191080325674,0.08433721596389
"ENSG00000197647.11_3",0.00466108664393937,0.499933893038648,0.0851532311710027
"ENSG00000219665.8_4",0.00466108664393937,0.499933893038648,0.0851532311710027
"ENSG00000125166.12_2",0.00475057259966415,0.436933509110064,0.0860985336382378
"ENSG00000171603.16_2",0.00475205361798118,0.499933893038648,0.0860985336382378
"ENSG00000160401.14_3",0.00477494319181427,0.499933893038648,0.0860985336382378
"ENSG00000100441.9_2",0.00477783482250697,0.434350154695983,0.0860985336382378
"ENSG00000215193.12_4",0.00484190789862205,0.499933893038648,0.0866636082665527
"ENSG00000225335.3_4",0.00484190789862205,0.499933893038648,0.0866636082665527
"ENSG00000151729.10_2",0.0048869414328464,0.499933893038648,0.0870206912279163
"ENSG00000176915.14_2",0.0049245933491284,0.499933893038648,0.0870206912279163
"ENSG00000131323.14_4",0.00493049745824856,0.499933893038648,0.0870206912279163
"ENSG00000241741.1_3",0.00493411907950361,0.499933893038648,0.0870206912279163
"ENSG00000185482.7_3",0.00494398415621042,0.499933893038648,0.0870206912279163
"ENSG00000143420.18_3",0.00498140081503234,0.499933893038648,0.0873402298941086
"ENSG00000213316.9_4",0.00500770494237624,0.499933893038648,0.0873402298941086
"ENSG00000142208.15_3",0.00506241401521613,0.499933893038648,0.0873402298941086
"ENSG00000103274.10_3",0.00507051658847581,0.499933893038648,0.0873402298941086
"ENSG00000072501.17_2",0.00507055258938729,0.499933893038648,0.0873402298941086
"ENSG00000101335.9_2",0.00507263078671043,0.499933893038648,0.0873402298941086
"ENSG00000169258.6_2",0.00508302345780213,0.499933893038648,0.0873402298941086
"ENSG00000005486.16_2",0.00510487133273696,0.499933893038648,0.0873402298941086
"ENSG00000157827.19_3",0.00511050797794898,0.499933893038648,0.0873402298941086
"ENSG00000129351.17_3",0.00520092993256016,0.499933893038648,0.0880254889181449
"ENSG00000214655.10_4",0.0052104548132866,0.499933893038648,0.0880254889181449
"ENSG00000272589.1_5",0.0052104548132866,0.499933893038648,0.0880254889181449
"ENSG00000071054.16_4",0.00522151365867324,0.499933893038648,0.0880254889181449
"ENSG00000127054.20_3",0.00524362638109671,0.499933893038648,0.0880254889181449
"ENSG00000160959.7_4",0.00527735171903354,0.499933893038648,0.0880254889181449
"ENSG00000254402.6_3",0.00527735171903354,0.499933893038648,0.0880254889181449
"ENSG00000054179.11_3",0.0052836284193539,0.499933893038648,0.0880254889181449
"ENSG00000105255.10_2",0.00530013796996757,0.499933893038648,0.0880254889181449
"ENSG00000087088.19_3",0.00537001777555802,0.499933893038648,0.0889073567965824
"ENSG00000148396.18_4",0.00541951712550355,0.499933893038648,0.0894473574171894
"ENSG00000157873.17_3",0.00554218310820761,0.396919161054637,0.0909256531550856
"ENSG00000280789.1_3",0.00554340996019114,0.499933893038648,0.0909256531550856
"ENSG00000100266.18_3",0.00556842217794113,0.499933893038648,0.0910540145022596
"ENSG00000100949.14_2",0.00564975786288488,0.499933893038648,0.0920997451001972
"ENSG00000169223.14_3",0.0058113412253036,-0.431670999451803,0.0943316048407334
"ENSG00000132376.19_3",0.00582227912097392,0.499933893038648,0.0943316048407334
"ENSG00000132128.16_3",0.00585331172028211,0.427861975847044,0.0945452606526056
"ENSG00000235590.7_5",0.00588904762369497,0.499933893038648,0.0948333565663707
"ENSG00000103148.15_3",0.00593437225609916,0.499933893038648,0.0949403391304544
"ENSG00000284431.1_3",0.00593442878702449,0.499933893038648,0.0949403391304544
"ENSG00000161653.10_2",0.00594945122523799,0.499933893038648,0.0949403391304544
"ENSG00000104915.14_3",0.00598086027226206,0.499933893038648,0.0950630713711266
"ENSG00000182173.12_2",0.00600895926359978,0.499933893038648,0.0950630713711266
"ENSG00000079805.16_5",0.00604964601354162,0.499933893038648,0.0950630713711266
"ENSG00000099889.13_3",0.00605986623109984,0.499933893038648,0.0950630713711266
"ENSG00000164548.10_2",0.00607590484188381,0.499933893038648,0.0950630713711266
"ENSG00000110046.12_2",0.00610850923400644,0.499933893038648,0.0950630713711266
"ENSG00000171174.14_2",0.00612500955579963,0.499933893038648,0.0950630713711266
"ENSG00000158856.18_4",0.0061256503961325,0.499933893038648,0.0950630713711266
"ENSG00000116809.11_2",0.00617790414824366,0.499933893038648,0.0950630713711266
"ENSG00000122140.10_3",0.00619218284815448,0.499933893038648,0.0950630713711266
"ENSG00000166341.7_2",0.00619953576723049,0.499933893038648,0.0950630713711266
"ENSG00000163520.13_4",0.00619965945020824,0.499933893038648,0.0950630713711266
"ENSG00000145041.15_4",0.00621172013395114,0.499933893038648,0.0950630713711266
"ENSG00000159346.12_2",0.00622629010694877,0.499933893038648,0.0950630713711266
"ENSG00000105698.15_2",0.00622629025401678,0.499933893038648,0.0950630713711266
